Song URL,Song Title,Album Title,Artist Names
https://music.youtube.com/watch?v=ipVNS2DtOxY,Miser's Folly,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=Y_shYDmJwCw,Miss You,Beyond The Veil,Seven Lions
https://music.youtube.com/watch?v=iUjyVcZAcXU,Mistakes,Mistakes,Used
https://music.youtube.com/watch?v=_n5cj2fJlU0,Moment of Refelction,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=Rehn4aOTzgY,Money,Portamento,The Drums
https://music.youtube.com/watch?v=pS6HRKZQLFA,Monster,My Beautiful Dark Twisted Fantasy,Kanye West
https://music.youtube.com/watch?v=YJQnUKTvEW4,Moonlight Sonata 3rd Mvt (Big Band Version),Moonlight Sonata 3rd Mvt (Big Band Version),The 8-Bit Big Band
https://music.youtube.com/watch?v=627cAumD6x0,Mother,Nurture,Porter Robinson
https://music.youtube.com/watch?v=eiYVcFFeYBA,mr. sunshine,age tape 8,Arden Jones
https://music.youtube.com/watch?v=ZVZdjQwnHNc,My Brother Dragon Slayer,My Brother Dragon Slayer,Aliceintheskies
https://music.youtube.com/watch?v=S0KAAsanVms,My Flaws Burn Through My Skin Like Demonic Flames from Hell,I No Longer Fear the Razor Guarding My Heel,$uicideboy$
https://music.youtube.com/watch?v=B6BAOZ0flnk,My Soul to Keep,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=qQzdAsjWGPg,My Way (2008 Remastered),Nothing But The Best (2008 Remastered),Frank Sinatra
https://music.youtube.com/watch?v=byVACluqUIA,Mystery Girl,"TOKYO 1980s Victor Edition (The Compilation) Boogie, Funk & Modern Soul from Japan",I Re'in For Re'in
https://music.youtube.com/watch?v=R2OvE1oX_fs,Naimononedari Revenge the First Take,Naimononedari Revenge THE FIRST TAKE,KANA-BOON
https://music.youtube.com/watch?v=QWLJTktMdc4,Natural,Natural,"Moe Shop, Ace Hashimoto"
https://music.youtube.com/watch?v=uc8O7IgijFE,Need 2 (Metal Version),Need 2 (Metal Version),Little V.
https://music.youtube.com/watch?v=TNWC4kTynNQ,Nemesis,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Nobuo Uematsu
https://music.youtube.com/watch?v=SCHA735tWX0,Neurotica,Neurotica,Polyphia
https://music.youtube.com/watch?v=dgXrJqaEWc8,Never Ending Midnights,Overture,Midnight Grand Orchestra
https://music.youtube.com/watch?v=9vbWalyHR7g,Never Learn,Beyond The Veil,Seven Lions
https://music.youtube.com/watch?v=tEXYfT_G0W0,"New Person, Same Old Mistakes",Currents,Tame Impala
https://music.youtube.com/watch?v=aUdGjuUUwpc,Nice And Easy,Lupin III,Papik
https://music.youtube.com/watch?v=93tzEsyknqQ,Night Drive,Quite Operational,Monomer
https://music.youtube.com/watch?v=tdhbZWNfVzU,Night Sky Patrol of Tomorrow,Mikansei Eight Beats,Orangestar
https://music.youtube.com/watch?v=2ch_p04MTHg,Nippon Egao Hyakkei,Nippon Egao Hyakkei,"Momoclo Tei Ichimon, Momoiro Clover Z"
https://music.youtube.com/watch?v=7wTKBHvnVDs,Nix's Theme,Lupin III,Papik
https://music.youtube.com/watch?v=mL9BOSG31pg,No More Lies,No More Lies,"Thundercat, Tame Impala"
https://music.youtube.com/watch?v=aojm70Q4GAg,Nobody's Like Lupin,Lupin III,Papik
https://music.youtube.com/watch?v=BG-l_pIWXYA,Nocturne Button Presses,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=siIpBYDvGOg,Nome Da Musica,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=NO-qe4oB6fA,Nonsense,Adventure (Deluxe),Madeon
https://music.youtube.com/watch?v=IxXVgJdn-XU,Nosebleed,Before the Night,Home
https://music.youtube.com/watch?v=1dc2Ubl3IfU,Not a Puzzle or a Riddle,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=8pF0xG912VY,Nutville,The Roar of '74,Buddy Rich
https://music.youtube.com/watch?v=CtbfJD_XzLA,Obey Or Die,Obey Or Die,Aktive
https://music.youtube.com/watch?v=vbZHc6bbDgk,Obstacles,Someday We Will Foresee Obstacles,Syd Matters
https://music.youtube.com/watch?v=UGDQVZ4caR0,Oh! Tengo Suerte,Seychelles,Masayoshi Takanaka
https://music.youtube.com/watch?v=M69fgk13Dg0,On Westerly Winds,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=NijPVAu42aI,On With The Show (2021- Remaster),Too Fast For Love (40th Anniversary; 2021 - Remaster),Mötley Crüe
https://music.youtube.com/watch?v=0nMg0yTnHCo,One Blood,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,FILM SCORE
https://music.youtube.com/watch?v=pOqsFMNFdDo,One Hell of a Time,Cuphead (Original Soundtrack),Kristofer Maddigan
https://music.youtube.com/watch?v=c3e-3kvhSTU,Orange Colored Sky,The Extraordinary (Deluxe Edition),Nat King Cole
https://music.youtube.com/watch?v=SzL2Z7f7M-0,Ordinary Song,Lupin III,Papik
https://music.youtube.com/watch?v=kEOKb1lHNQE,Outro,Hurry Up We're Dreaming,M83
https://music.youtube.com/watch?v=TIefVVR2H1w,Outset Island,Zelda & Sleep IV: Instrumentals from The Wind Waker,Super Piano 64
https://music.youtube.com/watch?v=3MgO0BLb6Cg,Overture,Rocky II: Music From The Motion Picture,Bill Conti
https://music.youtube.com/watch?v=IG_VDj8Eh_g,Owner of a Lonely Heart,90125 (Deluxe Version),Yes
https://music.youtube.com/watch?v=7Jf_9Gy77ek,oyasumi,LISTEN TO THE MUSIC,Shiggy Jr.
https://music.youtube.com/watch?v=D0Dw0WmSjXE,Oyasumi,Natsu Zen Kai,Masayoshi Takanaka
https://music.youtube.com/watch?v=3Lyv6VPcxa8,Painted Paradise,Funky Stuff,Jiro Inagaki and His Soul Media
https://music.youtube.com/watch?v=qpx7X6QjocA,Party Tonight,Party Tonight,Joe Hedourix
https://music.youtube.com/watch?v=C9X2BTS7j-E,Passionate Love,Lupin III,Papik
https://music.youtube.com/watch?v=VETYSUtX6PY,Penitus,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=acJ-Wt3rpfc,Piano Man,Rock Classics Of The 70's,Billy Joel
https://music.youtube.com/watch?v=RUfT-aUJGmE,Pitfire,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Nobuo Uematsu
https://music.youtube.com/watch?v=F4y01RB064M,Pixel Heart,Pixel Heart,Lemaitre
https://music.youtube.com/watch?v=Vg_dYAa1qoY,Poison Jam,Memories of Tokyo-To,2 Mello
https://music.youtube.com/watch?v=w3NyycHR3fE,Pollyanna (I Believe In You),MOTHER,Catherine Warwick
https://music.youtube.com/watch?v=QkfzSDI_eYo,popcorn castle,bird world,leon chang
https://music.youtube.com/watch?v=rEgqHomynVg,Pot City,COWBOY BEBOP (Original Motion Picture Soundtrack),Seatbelts
https://music.youtube.com/watch?v=4IgoitlgZOI,Powerslave,Powerslave,Iron Maiden
https://music.youtube.com/watch?v=KkNNM0uM1N8,Prelude - Discoveries,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=zb2L-zwvtqE,Prelude - Rebirth,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=r1qPdyG_kX8,Primal Judgment,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Nobuo Uematsu
https://music.youtube.com/watch?v=_HqdjvWhkJU,Primal Timbre,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=jffZrx2l-Mw,Prologue,Beyond The Veil,Seven Lions
https://music.youtube.com/watch?v=8XZokAphjjE,Prom Night,Endless Fantasy,Anamanaguchi
https://music.youtube.com/watch?v=dZcVPCScbyM,Pump It Up,Pump It Up,Endor
https://music.youtube.com/watch?v=ex_iu63m9wc,Pyxis,Before the Night,Home
https://music.youtube.com/watch?v=zGB3qNriBZg,Que Pasa,Que Pasa,Curb Service
https://music.youtube.com/watch?v=wAbHn8LvXZE,Question,Question,meiyo
https://music.youtube.com/watch?v=_tQPeWLzXec,"Quick as Silver, Hard as Stone",A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Naoshi Mizuta
https://music.youtube.com/watch?v=ZK-lgwCcj6k,Race to Mt. Fuji,Race to Mt. Fuji,KAZUKI KATSUTA
https://music.youtube.com/watch?v=6GB3_O9-iEw,Rain,COWBOY BEBOP (Original Motion Picture Soundtrack),Steve Conte
https://music.youtube.com/watch?v=nQZKe9zla2U,Ready To Fly,Takanaka,Masayoshi Takanaka
https://music.youtube.com/watch?v=_sJlsggTf8A,Rebecca's Theme,Lupin III,Papik
https://music.youtube.com/watch?v=EE-I7-5qcB8,Redemption (Theme From Rocky II),Rocky II: Music From The Motion Picture,Bill Conti
https://music.youtube.com/watch?v=Ns1meSkFpbw,Reflections,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=-PHOhHb_YvM,Reign of Pain,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Naoshi Mizuta
https://music.youtube.com/watch?v=FzN46G3wfKI,Restart,Restart,"Sound in Noise, Aktive, OHKAY"
https://music.youtube.com/watch?v=It09J-8aOq4,Return of the Hero,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,"Masayoshi Soken, FILM SCORE"
https://music.youtube.com/watch?v=rJZHSN4Lvog,Right Light Rise,Right Light Rise,dj-Jo
https://music.youtube.com/watch?v=QzBDvqIlMd0,Rimini,Lupin III,Papik
https://music.youtube.com/watch?v=AFtBJBDcxtE,Rivers in the Desert,The Velvet Lounge,Sapphire
https://music.youtube.com/watch?v=0wTOi2TCSSk,Robot Rock (Edit),Robot Rock (Edit),Daft Punk
https://music.youtube.com/watch?v=6sjGBXckGB4,Rock 'n' Roll (Part 2),Glitter,Gary Glitter
https://music.youtube.com/watch?v=fmtDvV-2EhM,Rocket Girl,Rocket Girl,Lemaitre
https://music.youtube.com/watch?v=O_LivpEN_DM,Rockmen (Battle),Ftl: Faster Than Light - Original Soundtrack,Ben Prunty
https://music.youtube.com/watch?v=DsnmyUdfbcI,Rokuchonen to ichiya monogatari,IA SUPER BEST -THE CREATORS -,Kemu
https://music.youtube.com/watch?v=FzpT1T_a6MM,Romant Mood,Lupin III,Papik
https://music.youtube.com/watch?v=5B8G9PoUKMQ,Ruby Moonrise,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=o-InYxXXknI,Ruby Sunrise,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=gOyV34UsXQI,Run (Bonus Track),Wild Ones,Flo Rida
https://music.youtube.com/watch?v=zxw3FQ3qMLw,,,
https://music.youtube.com/watch?v=nELlMFxvSOE,Rushing Back [MJ Cole Remix],Rushing Back (feat. Vera Blue) [MJ Cole Remix],Flume
https://music.youtube.com/watch?v=6M-F1vV3Dks,Sad Machine,Worlds,Porter Robinson
https://music.youtube.com/watch?v=gJivfzx_tS8,Sadness In The Past,Lupin III,Papik
https://music.youtube.com/watch?v=udPZTAZCe5U,Saltswept,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=nsZC6xcHJUs,SAMBA PATI,On Guiter,Masayoshi Takanaka
https://music.youtube.com/watch?v=cpVr2RdtJt8,Samurai Metropolis,Blue in Red,T-SQUARE
https://music.youtube.com/watch?v=rcvVQ035bZM,San Marino,Lupin III,Papik
https://music.youtube.com/watch?v=FtmGMnWQN0M,Sandy Freak,Sandy Freak,Northmane
https://music.youtube.com/watch?v=nD4gLEBGSkE,Santiana,Between Wind and Water,The Longest Johns
https://music.youtube.com/watch?v=ZUuNiq2HATI,Say So (Japanese Version),Say So (Japanese Version),Rainych
https://music.youtube.com/watch?v=VrlKfUKC7Vk,Scarface (Push It To The Limit) (Extended Version),Scarface (Expanded Motion Picture Soundtrack),Paul Engemann
https://music.youtube.com/watch?v=ED-XKgdt6-4,Scream & Shout,#willpower,will.i.am
https://music.youtube.com/watch?v=8QIvEXXbJvo,Sea Shanty 2,RuneScape: Original Soundtrack Classics,Ian Taylor
https://music.youtube.com/watch?v=UTRF-w-0HdA,Secrets,Waking Up,OneRepublic
https://music.youtube.com/watch?v=chm9B8c6Nao,seedless strawberries,bird with hat,floopy
https://music.youtube.com/watch?v=4DzZIqJkb6s,Serenity,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=gkfBXa-HAjU,Serving the Light,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=8c2FmXJ3x8E,Sey-chan's Serenade,Sey-chan's Medieval Adventures,Seycara Orchestral
https://music.youtube.com/watch?v=CikEbEtnBcE,Sh-Boom,The Best Of The Crew Cuts,The Crew Cuts
https://music.youtube.com/watch?v=5UZ4V16d8eU,Shelter,Shelter,"Porter Robinson, Madeon"
https://music.youtube.com/watch?v=iWuPOvIGOd0,"Shiki no Uta (From ""Samurai Champloo"")","Shiki no Uta (From ""Samurai Champloo"")",Sapphire
https://music.youtube.com/watch?v=9liFMQLsGJE,Shinya no Machi nite,Memories2,NECRY TALKIE
https://music.youtube.com/watch?v=GjTTB6yII4o,Short Change Hero,The House That Dirt Built,The Heavy
https://music.youtube.com/watch?v=bDFY3LVK0s4,Shred Bop!,Lupin III,Papik
https://music.youtube.com/watch?v=dASBSY30oIk,Skullduggery,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=oH4WG1x_KR8,Sleigh Ride,A Christmas Gift For You From Phil Spector,The Ronettes
https://music.youtube.com/watch?v=jMjb5ev8RRs,Slither,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=hvgzF4BtY34,Slumber Disturbed,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=i3D85RKfGQY,Smash Thru,Eat Your Dreams,Nelward
https://music.youtube.com/watch?v=1rLpeqDzB-E,Smoulder,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=VAXXFvlu6hs,Snap Out,Blood Blockade Battlefront (Original Series Soundtrack),Taisei Iwasaki
https://music.youtube.com/watch?v=nJ5_-pINV0k,Snowfall,VA-11 Hall-A (Original Soundtrack: Second Round),Garoad
https://music.youtube.com/watch?v=OvpNVuE2SLA,Someday,Beyond The Veil,Seven Lions
https://music.youtube.com/watch?v=LOTLWfZjqZ4,Something Creeping,Lupin III,Papik
https://music.youtube.com/watch?v=a1VGJHDNog4,Soothsayer (Dedicated to Aunt Suzie),Crime Slunk Scene,Buckethead
https://music.youtube.com/watch?v=oeLf0DX70Q0,"Sorry, I Like You","Sorry, I Like You",Burbank
https://music.youtube.com/watch?v=w15VxfqKf3M,SOS,Overture,Midnight Grand Orchestra
https://music.youtube.com/watch?v=74nTzbgDGWM,South Of Heaven,South Of Heaven,Slayer
https://music.youtube.com/watch?v=HfbKF_Jcbhk,Spectrum,Clarity,Zedd
https://music.youtube.com/watch?v=gDOBP-T4ORE,Spiral,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=b-D5yAAXYng,Stand By Me,Don't Play That Song,Ben E. King
https://music.youtube.com/watch?v=5eu_fkIbmxc,Stardust,Stardust,Geoxor
https://music.youtube.com/watch?v=qfxkJH7gJjU,Sticking It to Myself,Artificial Heart,Jonathan Coulton
https://music.youtube.com/watch?v=pChX72etkpA,Stop Thinking,Beyond The Veil,Seven Lions
https://music.youtube.com/watch?v=aU3q08jC6os,Sultana Dreaming,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=eWWk-2rbjDM,Summer Slack,Summer Slack,ZUTOMAYO
https://music.youtube.com/watch?v=B7luArOaIl0,summertime,summertime,"cinnamons, evening cinema"
https://music.youtube.com/watch?v=cA4CgvH-IUo,Super GunyaGunya,Super GunyaGunya,NECRY TALKIE
https://music.youtube.com/watch?v=68vMmrhJamY,"Swan Lake, Op. 20a: No. 1, Scène",The 50 Greatest Pieces of Classical Music,David Parry & London Philharmonic Orchestra
https://music.youtube.com/watch?v=PVHrZlCMVTE,Sweets Parade,Sweets Parade,Kana Hanazawa
https://music.youtube.com/watch?v=DGIfyiM2neY,Swindle,Lupin III,Papik
https://music.youtube.com/watch?v=d11xns8lE4w,Take Me Out,Franz Ferdinand,Franz Ferdinand
https://music.youtube.com/watch?v=YJgB4Ji22CM,Takeaguess,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=-olL71GgdXQ,Tear in My Heart,Blurryface,twenty one pilots
https://music.youtube.com/watch?v=FPmThXWECyQ,Telephone Number,Telephone Number,Caitlin Myers
https://music.youtube.com/watch?v=jQTJD9f8KRA,Tenacity,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,"Masayoshi Soken, FILM SCORE"
https://music.youtube.com/watch?v=sEVTw66txkE,"Thank you, my twilight (Fool on cool version)",FLCL Progressive / Alternative (Music from the Series),the pillows
https://music.youtube.com/watch?v=DfUoDFYx5l4,the cat of sundrop bay,return to bird world,leon chang
https://music.youtube.com/watch?v=YOo0jze3Des,The Cave,Sigh No More,Mumford & Sons
https://music.youtube.com/watch?v=19E5p4od1vc,The Corpse Hall,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=A6r79HxmKw8,The Cruel Angel's Thesis (Director's Edit Version),NEON GENESIS EVANGELION (Original Series Soundtrack),Yoko Takahashi
https://music.youtube.com/watch?v=PCzk_-CAWwo,The Dark's Embrace,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Nobuo Uematsu
https://music.youtube.com/watch?v=L1oBub-kng8,The Dark's Kiss,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Nobuo Uematsu
https://music.youtube.com/watch?v=RByT0zRy8tA,The Darkhold,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=tGYuW0a6bTo,The Difference [High Contrast Remix],The Difference (feat. Toro y Moi) [Remixes],Flume
https://music.youtube.com/watch?v=vAUYLvTkRkg,The Dragon's Dirge,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=S_w5S1UqAAU,The Emperor's Wont,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=Zxx3bSKX6t8,The Gift of Life,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=PmMOqNfvOKI,The Land Bends,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=CefspGlIlEE,The Land Bleeds,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=gRBfejewFBA,The Land Breaks,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=0KVJravl_Ew,The Land Breathes,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=0rgW-Cbbtc0,The Land Burns,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=ooQL3eqgDv8,The Ludus,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=zBPACp94-58,The Maiden's Lament,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=uHmFVkIxEKU,The Maker's Ruin,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=GutdB6G75ns,The Moment Of The Truth,The Karate Kid: The Original Motion Picture Soundtrack,Survivor
https://music.youtube.com/watch?v=yew1-GKzzLc,The Muffin Song (asdfmovie),The Muffin Song (asdfmovie),"The Gregory Brothers, TomSka"
https://music.youtube.com/watch?v=X8VOdDsOQ5k,The Number Of The Beast,The Number Of The Beast,Iron Maiden
https://music.youtube.com/watch?v=9ZLsJ_TsV0M,The Only Path,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=ph83TTJr0Sk,The Promise of Plunder,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=WCWF7bnUZ_E,The Rider's Boon,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Tsuyoshi Sekito
https://music.youtube.com/watch?v=aCuauSKTv-E,THE RUNAROUND,THE RUNAROUND,nelward
https://music.youtube.com/watch?v=m_r2J0P7iHQ,"The Second Waltz, Op. 99a",And The Waltz Goes On,"André Rieu, Johann Strauss Orchestra"
https://music.youtube.com/watch?v=juDl5hy3mbQ,The Seventh Sun,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=N-Qqnx77m8w,The Show Must Go On,Symphonic Queen - The Greatest Hits,"Royal Philharmonic Orchestra, Matthew Freeman"
https://music.youtube.com/watch?v=uQTBzmBDSv0,The Town Inside Me,The Town Inside Me,"AISHA, Arc System Works"
https://music.youtube.com/watch?v=GzkVQxK0Q88,The Waking Sands,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=j-01cO73qRU,There! Right There!,Legally Blonde The Musical (Original Broadway Cast Recording),"Amber Efe, Kate Shindle, Laura Bell Bundy, 'Legally Blonde' Ensemble, Manuel Herrera, Matthew Risch"
https://music.youtube.com/watch?v=hD8Bpe6glTY,This Disaster,Catalyst,New Found Glory
https://music.youtube.com/watch?v=GL3vQUWBkq8,Through the Gloom,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=wCK7jLGcN7I,Thunderer,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=N43KJhWPrK8,To the Sun,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=SIQvZM0Rim8,Today Today,The Ballad of Hamantha / Today Today / Al Dente,Jack Stauber's Micropop
https://music.youtube.com/watch?v=mVSnyJtmAGU,Too Spicy,Too Spicy,Cute Girls Doing Cute Things
https://music.youtube.com/watch?v=QK-kOJs3aso,Torn from the Heavens,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,"Masayoshi Soken, FILM SCORE"
https://music.youtube.com/watch?v=U4tIApG1IdU,Trap Anthem,Trap Anthem (feat. Yun Head),MC Virgins
https://music.youtube.com/watch?v=NZL_vqIeg_o,Trigger Point,Lupin III,Yuma
https://music.youtube.com/watch?v=ZnYWqO4tKP0,Tsuki No Koibumi,One,C418
https://music.youtube.com/watch?v=j5HyqLBH6zw,Tumbling Down,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,"Masayoshi Soken, FILM SCORE"
https://music.youtube.com/watch?v=5SYK4AkYIeU,Twist,Twist,nelward
https://music.youtube.com/watch?v=K-9c17fbTxY,Ultima,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=Ho86D-yuBUw,Under Cover of Darkness,Angles,The Strokes
https://music.youtube.com/watch?v=eAXIt71mp2M,Under The Rider,Lupin III,Papik
https://music.youtube.com/watch?v=6PGrJczAO-A,Under the Weight,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=8CeYNJ-s0Kw,Undertale,UNDERTALE Soundtrack,Toby Fox
https://music.youtube.com/watch?v=gr1LAEmivZA,Undying Faith,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=iXjptpJVenc,Unknown Creature Sighting,Dated New Aesthetic,"Windows 96, Gavriel"
https://music.youtube.com/watch?v=QvSBRGHTaaI,Unravel (Acoustic Version),Unravel (Acoustic Version),TK from Ling tosite sigure
https://music.youtube.com/watch?v=9kv2Gqz3BdU,Up & Down,Up & Down,"The Chainsmokers, 347aidan"
https://music.youtube.com/watch?v=_biRGpiWP80,Us Ephemeral (George Clanton Remix),Us Ephemeral (George Clanton Remix),"Vitesse X, George Clanton"
https://music.youtube.com/watch?v=mVGJ7_wPP-0,Usually,Across The Road,"First of October, Rob Scallon, Andrew Huang"
https://music.youtube.com/watch?v=LJCLUhBzBM8,Variations on a Cloud,Variations on a Cloud,Miracle Musical
https://music.youtube.com/watch?v=nFrwpD2EEZo,Volcano Mines (Forgotten World),Stardew Valley 1.5 (Original Game Soundtrack),ConcernedApe
https://music.youtube.com/watch?v=pr2WYvFZ4S4,Vortex,Vortex,Stolen Nova
https://music.youtube.com/watch?v=YXEp_T1-vSc,Vs Mafia,Lupin III,Yuma
https://music.youtube.com/watch?v=5N5Zjgh0AwA,Wailers And Waterwheels,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=Wv6Mq9eV2yg,War Dance of the Peasant Boys,Sey-chan's Medieval Adventures,Seycara Orchestral
https://music.youtube.com/watch?v=bc5Nk1DXyEY,War Pigs,The Ultimate Collection,Black Sabbath
https://music.youtube.com/watch?v=gUeU333Ohg0,We’ll Be Back,We’ll Be Back,Megadeth
https://music.youtube.com/watch?v=Iq_g0uIvoBw,Weight of a Whisper,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=BGHdY0Q6tg0,Weight of His Will,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=HNS8ZbPG5ns,Weight of the World,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=2Cz6Y4iqUSA,Welcome to VA-11 Hall-A,VA-11 Hall-A (Original Soundtrack: Second Round),Garoad
https://music.youtube.com/watch?v=-KO7cofMJH0,Wellerman,Between Wind and Water,The Longest Johns
https://music.youtube.com/watch?v=n9DmdAwUbxc,What You Won't Do for Love,What You Won't Do for Love,Bobby Caldwell
https://music.youtube.com/watch?v=cGvIud2C14I,When the Moon Reaches Out to the Stars,The Velvet Lounge,Sapphire
https://music.youtube.com/watch?v=8IIniEWky64,When The Weak Go Marching In,When The Weak Go Marching In,キタニタツヤ
https://music.youtube.com/watch?v=8TA2MAa8uM8,When They Turn the Lights On,Luxury Disease,ONE OK ROCK
https://music.youtube.com/watch?v=mSMWdUgPsh0,Where the Heart Is,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=T4Te9sa7QlM,Where the Hearth Is,A REALM REBORN: FINAL FANTASY XIV Original Soundtrack,Masayoshi Soken
https://music.youtube.com/watch?v=t0_SKvlatwc,Whims of Fate,The Velvet Lounge,Sapphire
https://music.youtube.com/watch?v=JVTS3fyoAEQ,Who's Ready for Tomorrow,"Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)","RAT BOY, IBDY"
https://music.youtube.com/watch?v=GYqbdR7GSio,Why Do I,Why Do I,Set It Off
